bioguide,twitter,name,first,last,gender,birthday,source,congress,chamber,state,district,senate_class,party,term_start,term_end,congress_start,congress_end,overlap_start,overlap_end
H001093,RepHouchin,Erin Houchin,Erin,Houchin,F,1976-09-24,current,119,house,IN,9,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001233,,Mark B. Messmer,Mark,Messmer,M,1967-12-16,current,119,house,IN,8,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001214,RepMrvan,Frank J. Mrvan,Frank,Mrvan,M,1969-04-16,current,119,house,IN,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001229,repshreve,Jefferson Shreve,Jefferson,Shreve,M,1965-09-24,current,119,house,IN,6,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S000929,RepSpartz,Victoria Spartz,Victoria,Spartz,F,1978-10-06,current,119,house,IN,5,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001188,RepStutzman,Marlin A. Stutzman,Marlin,Stutzman,M,1976-08-31,current,119,house,IN,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
Y000067,RepRudyYakym,Rudy Yakym III,Rudy,Yakym,M,1984-02-24,current,119,house,IN,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
D000629,RepDavids,Sharice Davids,Sharice,Davids,F,1980-05-22,current,119,house,KS,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000298,RepRonEstes,Ron Estes,Ron,Estes,M,1956-07-19,current,119,house,KS,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M000871,RepMann,Tracey Mann,Tracey,Mann,M,1976-12-17,current,119,house,KS,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001228,repderekschmidt,Derek Schmidt,Derek,Schmidt,M,1968-01-23,current,119,house,KS,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001282,RepAndyBarr,Andy Barr,Garland,Barr,M,1973-07-24,current,119,house,KY,6,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001108,RepJamesComer,James Comer,James,Comer,M,1972-08-19,current,119,house,KY,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000558,RepGuthrie,Brett Guthrie,Brett,Guthrie,M,1964-02-18,current,119,house,KY,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001184,RepThomasMassie,Thomas Massie,Thomas,Massie,M,1971-01-13,current,119,house,KY,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001220,RepMcGarvey,Morgan McGarvey,Morgan,McGarvey,M,1979-12-23,current,119,house,KY,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
R000395,RepHalRogers,Harold Rogers,Harold,Rogers,M,1937-12-31,current,119,house,KY,5,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001125,RepTroyCarter,Troy A. Carter,Troy,Carter,M,1963-10-26,current,119,house,LA,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000110,repfields,Cleo Fields,Cleo,Fields,M,1962-11-22,current,119,house,LA,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001077,RepClayHiggins,Clay Higgins,Clay,Higgins,M,1961-08-24,current,119,house,LA,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
J000299,RepMikeJohnson,Mike Johnson,Mike,Johnson,M,1972-01-30,current,119,house,LA,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000595,RepJuliaLetlow,Julia Letlow,Julia,Letlow,F,1981-03-16,current,119,house,LA,5,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001176,SteveScalise,Steve Scalise,Steve,Scalise,M,1965-10-06,current,119,house,LA,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
A000148,RepAuchincloss,Jake Auchincloss,Jake,Auchincloss,M,1988-01-29,current,119,house,MA,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001101,RepKClark,Katherine M. Clark,Katherine,Clark,F,1963-07-17,current,119,house,MA,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000375,USRepKeating,William R. Keating,William,Keating,M,1952-09-06,current,119,house,MA,9,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000562,RepStephenLynch,Stephen F. Lynch,Stephen,Lynch,M,1955-03-31,current,119,house,MA,8,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M000312,RepMcGovern,James P. McGovern,James,McGovern,M,1959-11-20,current,119,house,MA,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001196,RepMoulton,Seth Moulton,Seth,Moulton,M,1978-10-24,current,119,house,MA,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
N000015,RepRichardNeal,Richard E. Neal,Richard,Neal,M,1949-02-14,current,119,house,MA,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
P000617,RepPressley,Ayanna Pressley,Ayanna,Pressley,F,1974-02-03,current,119,house,MA,7,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
T000482,RepLoriTrahan,Lori Trahan,Lori,Trahan,F,1973-10-27,current,119,house,MA,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000301,repsarahelfreth,Sarah Elfreth,Sarah,Elfreth,F,1988-09-09,current,119,house,MD,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001052,RepAndyHarrisMD,Andy Harris,Andy,Harris,M,1957-01-25,current,119,house,MD,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H000874,RepStenyHoyer,Steny H. Hoyer,Steny,Hoyer,M,1939-06-14,current,119,house,MD,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
I000058,RepGlennIvey,Glenn Ivey,Glenn,Ivey,M,1961-02-27,current,119,house,MD,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001232,RepAprilDelaney,April McClain Delaney,April,McClain Delaney,F,1964-05-28,current,119,house,MD,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M000687,RepKweisiMfume,Kweisi Mfume,Kweisi,Mfume,M,1948-10-24,current,119,house,MD,7,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
O000176,RepJohnnyO,"Johnny Olszewski, Jr.",Johnny,Olszewski,M,1982-09-10,current,119,house,MD,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
R000606,RepRaskin,Jamie Raskin,Jamie,Raskin,M,1962-12-13,current,119,house,MD,8,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000592,RepGolden,Jared F. Golden,Jared,Golden,M,1982-07-25,current,119,house,ME,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
P000597,ChelliePingree,Chellie Pingree,Chellie,Pingree,F,1955-04-02,current,119,house,ME,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001321,reptombarrett,Tom Barrett,Tom,Barrett,M,1981-04-30,current,119,house,MI,7,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001301,RepJackBergman,Jack Bergman,Jack,Bergman,M,1947-02-02,current,119,house,MI,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
D000624,RepDebDingell,Debbie Dingell,Debbie,Dingell,F,1953-11-23,current,119,house,MI,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001058,RepHuizenga,Bill Huizenga,Bill,Huizenga,M,1969-01-31,current,119,house,MI,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
J000307,RepJames,John James,John,James,M,1981-06-08,current,119,house,MI,10,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001136,RepLisaMcClain,Lisa C. McClain,Lisa,McClain,F,1966-04-07,current,119,house,MI,9,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001237,repkmr,Kristen McDonald Rivet,Kristen,McDonald Rivet,F,1970-07-11,current,119,house,MI,8,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001194,RepMoolenaar,John R. Moolenaar,John,Moolenaar,M,1961-05-08,current,119,house,MI,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001221,RepScholten,Hillary J. Scholten,Hillary,Scholten,F,1982-02-22,current,119,house,MI,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001215,RepHaleyStevens,Haley M. Stevens,Haley,Stevens,F,1983-06-24,current,119,house,MI,11,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
T000488,RepShriThanedar,Shri Thanedar,Shri,Thanedar,M,1955-02-22,current,119,house,MI,13,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
T000481,RepRashida,Rashida Tlaib,Rashida,Tlaib,F,1976-07-24,current,119,house,MI,12,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
W000798,RepWalberg,Tim Walberg,Tim,Walberg,M,1951-04-12,current,119,house,MI,5,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001119,RepAngieCraig,Angie Craig,Angie,Craig,F,1972-02-14,current,119,house,MN,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000294,RepTomEmmer,Tom Emmer,Tom,Emmer,M,1961-03-03,current,119,house,MN,6,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000475,RepFinstad,Brad Finstad,Brad,Finstad,M,1976-05-30,current,119,house,MN,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000470,RepFischbach,Michelle Fischbach,Michelle,Fischbach,F,1965-11-03,current,119,house,MN,7,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001143,BettyMcCollum04,Betty McCollum,Betty,McCollum,F,1954-07-12,current,119,house,MN,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001234,kellymorrisonmn,Kelly Morrison,Kelly,Morrison,F,1969-02-02,current,119,house,MN,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
O000173,Ilhan,Ilhan Omar,Ilhan,Omar,F,1981-10-04,current,119,house,MN,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001212,RepPeteStauber,Pete Stauber,Pete,Stauber,M,1966-05-10,current,119,house,MN,8,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
A000379,RepMarkAlford,Mark Alford,Mark,Alford,M,1963-10-04,current,119,house,MO,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001324,RepWesleyBellMO,Wesley Bell,Wesley,Bell,M,1974-11-05,current,119,house,MO,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001316,RepEricBurlison,Eric Burlison,Eric,Burlison,M,1976-10-02,current,119,house,MO,7,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001061,RepCleaver,Emanuel Cleaver,Emanuel,Cleaver,M,1944-10-26,current,119,house,MO,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000546,RepSamGraves,Sam Graves,Sam,Graves,M,1963-11-07,current,119,house,MO,6,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
O000177,RepBobOnder,"Robert F. Onder, Jr.",Robert,Onder,M,1962-01-06,current,119,house,MO,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001195,RepJasonSmith,Jason Smith,Jason,Smith,M,1980-06-16,current,119,house,MO,8,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
W000812,RepAnnWagner,Ann Wagner,Ann,Wagner,F,1962-09-13,current,119,house,MO,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000404,RepKimKingHinds,Kimberlyn King-Hinds,Kimberlyn,King-Hinds,F,1975-04-10,current,119,house,MP,0,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000235,RepEzell,Mike Ezell,Mike,Ezell,M,1959-04-06,current,119,house,MS,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000591,RepMichaelGuest,Michael Guest,Michael,Guest,M,1970-02-04,current,119,house,MS,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000388,RepTrentKelly,Trent Kelly,Trent,Kelly,M,1966-03-01,current,119,house,MS,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
T000193,BennieGThompson,Bennie G. Thompson,Bennie,Thompson,M,1948-01-28,current,119,house,MS,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
D000634,reptroydowning,Troy Downing,Troy,Downing,M,1967-03-04,current,119,house,MT,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
Z000018,RepRyanZinke,Ryan K. Zinke,Ryan,Zinke,M,1961-11-01,current,119,house,MT,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
A000370,RepAdams,Alma S. Adams,Alma,Adams,F,1946-05-27,current,119,house,NC,12,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
D000230,RepDonDavis,Donald G. Davis,Donald,Davis,M,1971-08-29,current,119,house,NC,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000246,RepEdwards,Chuck Edwards,Charles (Chuck),Edwards,M,1960-09-13,current,119,house,NC,11,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000477,ValerieFoushee,Valerie P. Foushee,Valerie,Foushee,F,1956-05-07,current,119,house,NC,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000450,VirginiaFoxx,Virginia Foxx,Virginia,Foxx,F,1943-06-29,current,119,house,NC,5,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001101,RepPatHarrigan,Pat Harrigan,Pat,Harrigan,M,1987-06-21,current,119,house,NC,10,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001102,RepMarkHarrisNC,Mark Harris,Mark,Harris,M,1966-04-24,current,119,house,NC,8,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001067,RepRichHudson,Richard Hudson,Richard,Hudson,M,1971-11-04,current,119,house,NC,9,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000405,RepKnott,Brad Knott,Brad,Knott,M,1986-04-17,current,119,house,NC,13,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001240,RepMcDowell,Addison P. McDowell,Addison,McDowell,M,1994-01-21,current,119,house,NC,6,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001236,RepTimMooreNC,Tim Moore,Tim,Moore,M,1970-10-02,current,119,house,NC,14,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001210,RepGregMurphy,Gregory F. Murphy,Gregory,Murphy,M,1963-03-05,current,119,house,NC,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
R000305,RepDeborahRoss,Deborah K. Ross,Deborah,Ross,F,1963-06-20,current,119,house,NC,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
R000603,RepDavidRouzer,David Rouzer,David,Rouzer,M,1972-02-16,current,119,house,NC,7,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000482,RepFedorchak,Julie Fedorchak,Julie,Fedorchak,F,1968-09-28,current,119,house,ND,0,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
B001298,RepDonBacon,Don Bacon,Don,Bacon,M,1963-08-16,current,119,house,NE,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
F000474,USRepMikeFlood,Mike Flood,Mike,Flood,M,1975-02-23,current,119,house,NE,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001172,RepAdrianSmith,Adrian Smith,Adrian,Smith,M,1970-12-19,current,119,house,NE,3,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000604,RepGoodlander,Maggie Goodlander,Maggie,Goodlander,F,1986-11-04,current,119,house,NH,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
P000614,RepChrisPappas,Chris Pappas,Chris,Pappas,M,1980-06-04,current,119,house,NH,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001136,RepHerbConaway,"Herbert C. Conaway, Jr.",Herbert,Conaway,M,1963-01-30,current,119,house,NJ,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000583,RepJoshG,Josh Gottheimer,Josh,Gottheimer,M,1975-03-08,current,119,house,NJ,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000398,CongressmanKean,"Thomas H. Kean, Jr.",Thomas,Kean,M,1968-09-05,current,119,house,NJ,7,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001229,RepLaMonica,LaMonica McIver,LaMonica,McIver,F,1986-06-20,current,119,house,NJ,10,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001226,RepMenendez,Robert Menendez,Robert,Menendez,M,1985-07-12,current,119,house,NJ,8,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
N000188,DonaldNorcross,Donald Norcross,Donald,Norcross,M,1958-12-13,current,119,house,NJ,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
P000034,FrankPallone,"Frank Pallone, Jr.",Frank,Pallone,M,1951-10-30,current,119,house,NJ,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
P000621,caohouse,Nellie Pou,Nellie,Pou,F,1956-05-20,current,119,house,NJ,9,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001207,,Mikie Sherrill,Mikie,Sherrill,F,1972-01-19,historical,119,house,NJ,11,,Democrat,2025-01-03,2025-11-20,2025-01-03,2027-01-03,2025-01-03,2025-11-20
S000522,,Christopher H. Smith,Christopher,Smith,M,1953-03-04,current,119,house,NJ,4,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
V000133,Congressman_JVD,Jefferson Van Drew,Jefferson,Van Drew,M,1953-02-23,current,119,house,NJ,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
W000822,RepBonnie,Bonnie Watson Coleman,Bonnie,Watson Coleman,F,1945-02-06,current,119,house,NJ,12,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000273,RepTeresaLF,Teresa Leger Fernandez,Teresa,Leger Fernandez,F,1959-07-01,current,119,house,NM,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
S001218,Rep_Stansbury,Melanie A. Stansbury,Melanie,Stansbury,F,1979-01-31,current,119,house,NM,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
V000136,RepGabeVasquez,Gabe Vasquez,Gabriel (Gabe),Vasquez,M,1984-08-03,current,119,house,NM,2,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
A000369,MarkAmodeiNV2,Mark E. Amodei,Mark,Amodei,M,1958-06-12,current,119,house,NV,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
H001066,RepHorsford,Steven Horsford,Steven,Horsford,M,1973-04-29,current,119,house,NV,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000590,RepSusieLee,Susie Lee,Susie,Lee,F,1966-11-07,current,119,house,NV,3,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
T000468,RepDinaTitus,Dina Titus,Dina,Titus,F,1950-05-23,current,119,house,NV,1,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
C001067,RepYvetteClarke,Yvette D. Clarke,Yvette,Clarke,F,1964-11-21,current,119,house,NY,9,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
E000297,RepEspaillat,Adriano Espaillat,Adriano,Espaillat,M,1954-09-27,current,119,house,NY,13,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000597,RepGarbarino,Andrew R. Garbarino,Andrew,Garbarino,M,1984-09-27,current,119,house,NY,2,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000602,RepLauraGillen,Laura Gillen,Laura,Gillen,F,1969-07-10,current,119,house,NY,4,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
G000599,RepDanGoldman,Daniel S. Goldman,Dan,Goldman,M,1976-02-26,current,119,house,NY,10,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
J000294,RepJeffries,Hakeem S. Jeffries,Hakeem,Jeffries,M,1970-08-04,current,119,house,NY,8,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
K000402,reptimkennedy,Timothy M. Kennedy,Timothy,Kennedy,M,1976-10-20,current,119,house,NY,26,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000598,RepLaLota,Nick LaLota,Nicolas,LaLota,M,1978-06-23,current,119,house,NY,1,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000600,RepLangworthy,Nicholas A. Langworthy,Nicholas,Langworthy,M,1981-02-27,current,119,house,NY,23,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000606,RepGLatimer,George Latimer,George,Latimer,M,1953-11-22,current,119,house,NY,16,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
L000599,RepMikeLawler,Michael Lawler,Michael,Lawler,M,1986-09-09,current,119,house,NY,17,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M000317,RepMalliotakis,Nicole Malliotakis,Nicole,Malliotakis,F,1980-11-11,current,119,house,NY,11,,Republican,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001231,JohnMannionNY22,John W. Mannion,John,Mannion,M,1968-07-08,current,119,house,NY,22,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001137,RepGregoryMeeks,Gregory W. Meeks,Gregory,Meeks,M,1953-09-25,current,119,house,NY,5,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001188,RepGraceMeng,Grace Meng,Grace,Meng,F,1975-10-01,current,119,house,NY,6,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
M001206,RepJoeMorelle,Joseph D. Morelle,Joseph,Morelle,M,1957-04-29,current,119,house,NY,25,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
N000002,RepJerryNadler,Jerrold Nadler,Jerrold,Nadler,M,1947-06-13,current,119,house,NY,12,,Democrat,2025-01-03,2027-01-03,2025-01-03,2027-01-03,2025-01-03,2027-01-03
